All Solar Panel Groups
----------------------

       Time (UTCG)          Power (W)    Solar Intensity
26 Jun 2023 19:10:00.000        5.810           1.000000
26 Jun 2023 19:10:05.000        5.863           1.000000
26 Jun 2023 19:10:10.000        5.810           1.000000
26 Jun 2023 19:10:15.000        5.968           1.000000
26 Jun 2023 19:10:20.000        5.916           1.000000
26 Jun 2023 19:10:25.000        5.968           1.000000
26 Jun 2023 19:10:30.000        5.863           1.000000
26 Jun 2023 19:10:35.000        5.968           1.000000
26 Jun 2023 19:10:40.000        6.074           1.000000
26 Jun 2023 19:10:45.000        6.180           1.000000
26 Jun 2023 19:10:50.000        6.127           1.000000
26 Jun 2023 19:10:55.000        6.127           1.000000
26 Jun 2023 19:11:00.000        6.180           1.000000
26 Jun 2023 19:11:05.000        6.127           1.000000
26 Jun 2023 19:11:10.000        6.127           1.000000
26 Jun 2023 19:11:15.000        6.233           1.000000
26 Jun 2023 19:11:20.000        6.285           1.000000
26 Jun 2023 19:11:25.000        6.338           1.000000
26 Jun 2023 19:11:30.000        6.497           1.000000
26 Jun 2023 19:11:35.000        6.497           1.000000
26 Jun 2023 19:11:40.000        6.497           1.000000
26 Jun 2023 19:11:45.000        6.391           1.000000
26 Jun 2023 19:11:50.000        6.444           1.000000
26 Jun 2023 19:11:55.000        6.444           1.000000
26 Jun 2023 19:12:00.000        6.444           1.000000
26 Jun 2023 19:12:05.000        6.602           1.000000
26 Jun 2023 19:12:10.000        6.655           1.000000
26 Jun 2023 19:12:15.000        6.655           1.000000
26 Jun 2023 19:12:20.000        6.814           1.000000
26 Jun 2023 19:12:25.000        7.025           1.000000
26 Jun 2023 19:12:30.000        6.602           1.000000
26 Jun 2023 19:12:35.000        6.866           1.000000
26 Jun 2023 19:12:40.000        6.972           1.000000
26 Jun 2023 19:12:45.000        7.131           1.000000
26 Jun 2023 19:12:50.000        7.236           1.000000
26 Jun 2023 19:12:55.000        7.183           1.000000
26 Jun 2023 19:13:00.000        7.183           1.000000
26 Jun 2023 19:13:05.000        6.972           1.000000
26 Jun 2023 19:13:10.000        7.025           1.000000
26 Jun 2023 19:13:15.000        6.919           1.000000
26 Jun 2023 19:13:20.000        7.025           1.000000
26 Jun 2023 19:13:25.000        6.972           1.000000
26 Jun 2023 19:13:30.000        6.972           1.000000
26 Jun 2023 19:13:35.000        6.972           1.000000
26 Jun 2023 19:13:40.000        7.183           1.000000
26 Jun 2023 19:13:45.000        7.289           1.000000
26 Jun 2023 19:13:50.000        7.447           1.000000
26 Jun 2023 19:13:55.000        7.500           1.000000
26 Jun 2023 19:14:00.000        7.553           1.000000
26 Jun 2023 19:14:05.000        7.500           1.000000
26 Jun 2023 19:14:10.000        7.606           1.000000
26 Jun 2023 19:14:15.000        7.500           1.000000
26 Jun 2023 19:14:20.000        7.500           1.000000
26 Jun 2023 19:14:25.000        7.500           1.000000
26 Jun 2023 19:14:30.000        7.764           1.000000
26 Jun 2023 19:14:35.000        7.659           1.000000
26 Jun 2023 19:14:40.000        7.659           1.000000
26 Jun 2023 19:14:45.000        7.659           1.000000
26 Jun 2023 19:14:50.000        7.500           1.000000
26 Jun 2023 19:14:55.000        7.553           1.000000
26 Jun 2023 19:15:00.000        7.764           1.000000
26 Jun 2023 19:15:05.000        7.976           1.000000
26 Jun 2023 19:15:10.000        8.029           1.000000
26 Jun 2023 19:15:15.000        7.923           1.000000
26 Jun 2023 19:15:20.000        7.923           1.000000
26 Jun 2023 19:15:25.000        8.081           1.000000
26 Jun 2023 19:15:30.000        8.081           1.000000
26 Jun 2023 19:15:35.000        8.081           1.000000
26 Jun 2023 19:15:40.000        8.029           1.000000
26 Jun 2023 19:15:45.000        8.029           1.000000
26 Jun 2023 19:15:50.000        8.081           1.000000
26 Jun 2023 19:15:55.000        8.029           1.000000
26 Jun 2023 19:16:00.000        8.240           1.000000
26 Jun 2023 19:16:05.000        8.081           1.000000
26 Jun 2023 19:16:10.000        8.240           1.000000
26 Jun 2023 19:16:15.000        8.134           1.000000
26 Jun 2023 19:16:20.000        8.187           1.000000
26 Jun 2023 19:16:25.000        8.134           1.000000
26 Jun 2023 19:16:30.000        8.134           1.000000
26 Jun 2023 19:16:35.000        8.187           1.000000
26 Jun 2023 19:16:40.000        8.187           1.000000
26 Jun 2023 19:16:45.000        8.293           1.000000
26 Jun 2023 19:16:50.000        8.346           1.000000
26 Jun 2023 19:16:55.000        8.293           1.000000
26 Jun 2023 19:17:00.000        8.346           1.000000
26 Jun 2023 19:17:05.000        8.398           1.000000
26 Jun 2023 19:17:10.000        8.504           1.000000
26 Jun 2023 19:17:15.000        8.610           1.000000
26 Jun 2023 19:17:20.000        8.715           1.000000
26 Jun 2023 19:17:25.000        8.662           1.000000
26 Jun 2023 19:17:30.000        8.504           1.000000
26 Jun 2023 19:17:35.000        8.662           1.000000
26 Jun 2023 19:17:40.000        8.610           1.000000
26 Jun 2023 19:17:45.000        8.504           1.000000
26 Jun 2023 19:17:50.000        8.557           1.000000
26 Jun 2023 19:17:55.000        8.293           1.000000
26 Jun 2023 19:18:00.000        8.557           1.000000
26 Jun 2023 19:18:05.000        8.663           1.000000
26 Jun 2023 19:18:10.000        8.610           1.000000
26 Jun 2023 19:18:15.000        8.663           1.000000
26 Jun 2023 19:18:20.000        8.927           1.000000
26 Jun 2023 19:18:25.000        8.979           1.000000
26 Jun 2023 19:18:30.000        9.085           1.000000
26 Jun 2023 19:18:35.000        9.032           1.000000
26 Jun 2023 19:18:40.000        9.032           1.000000
26 Jun 2023 19:18:45.000        9.085           1.000000
26 Jun 2023 19:18:50.000        9.085           1.000000
26 Jun 2023 19:18:55.000        9.085           1.000000
26 Jun 2023 19:19:00.000        9.085           1.000000
26 Jun 2023 19:19:05.000        9.138           1.000000
26 Jun 2023 19:19:10.000        8.979           1.000000
26 Jun 2023 19:19:15.000        9.244           1.000000
26 Jun 2023 19:19:20.000        9.244           1.000000
26 Jun 2023 19:19:25.000        9.349           1.000000
26 Jun 2023 19:19:30.000        9.349           1.000000
26 Jun 2023 19:19:35.000        9.296           1.000000
26 Jun 2023 19:19:40.000        9.349           1.000000
26 Jun 2023 19:19:45.000        9.508           1.000000
26 Jun 2023 19:19:50.000        9.508           1.000000
26 Jun 2023 19:19:55.000        9.455           1.000000
26 Jun 2023 19:20:00.000        9.561           1.000000
26 Jun 2023 19:20:05.000        9.455           1.000000
26 Jun 2023 19:20:10.000        9.508           1.000000
26 Jun 2023 19:20:15.000        9.455           1.000000
26 Jun 2023 19:20:20.000        9.244           1.000000
26 Jun 2023 19:20:25.000        9.138           1.000000
26 Jun 2023 19:20:30.000        9.138           1.000000
26 Jun 2023 19:20:35.000        9.032           1.000000
26 Jun 2023 19:20:40.000        9.085           1.000000
26 Jun 2023 19:20:45.000        9.085           1.000000
26 Jun 2023 19:20:50.000        9.032           1.000000
26 Jun 2023 19:20:55.000        9.138           1.000000
26 Jun 2023 19:21:00.000        9.244           1.000000
26 Jun 2023 19:21:05.000        9.296           1.000000
26 Jun 2023 19:21:10.000        9.191           1.000000
26 Jun 2023 19:21:15.000        9.402           1.000000
26 Jun 2023 19:21:20.000        9.561           1.000000
26 Jun 2023 19:21:25.000        9.561           1.000000
26 Jun 2023 19:21:30.000        9.455           1.000000
26 Jun 2023 19:21:35.000        9.561           1.000000
26 Jun 2023 19:21:40.000        9.613           1.000000
26 Jun 2023 19:21:45.000        9.666           1.000000
26 Jun 2023 19:21:50.000        9.719           1.000000
26 Jun 2023 19:21:55.000        9.825           1.000000
26 Jun 2023 19:22:00.000        9.825           1.000000
26 Jun 2023 19:22:05.000        9.825           1.000000
26 Jun 2023 19:22:10.000        9.772           1.000000
26 Jun 2023 19:22:15.000        9.825           1.000000
26 Jun 2023 19:22:20.000        9.878           1.000000
26 Jun 2023 19:22:25.000        9.772           1.000000
26 Jun 2023 19:22:30.000        9.983           1.000000
26 Jun 2023 19:22:35.000        9.930           1.000000
26 Jun 2023 19:22:40.000        9.983           1.000000
26 Jun 2023 19:22:45.000        9.983           1.000000
26 Jun 2023 19:22:50.000        9.983           1.000000
26 Jun 2023 19:22:55.000        9.983           1.000000
26 Jun 2023 19:23:00.000        9.983           1.000000
26 Jun 2023 19:23:05.000        9.983           1.000000
26 Jun 2023 19:23:10.000       10.036           1.000000
26 Jun 2023 19:23:15.000       10.142           1.000000
26 Jun 2023 19:23:20.000       10.194           1.000000
26 Jun 2023 19:23:25.000       10.036           1.000000
26 Jun 2023 19:23:30.000       10.036           1.000000
26 Jun 2023 19:23:35.000        9.983           1.000000
26 Jun 2023 19:23:40.000        9.930           1.000000
26 Jun 2023 19:23:45.000       10.036           1.000000
26 Jun 2023 19:23:50.000        9.930           1.000000
26 Jun 2023 19:23:55.000        9.878           1.000000
26 Jun 2023 19:24:00.000        9.983           1.000000
26 Jun 2023 19:24:05.000        9.878           1.000000
26 Jun 2023 19:24:10.000        9.825           1.000000
26 Jun 2023 19:24:15.000        9.719           1.000000
26 Jun 2023 19:24:20.000        9.825           1.000000
26 Jun 2023 19:24:25.000        9.825           1.000000
26 Jun 2023 19:24:30.000       10.036           1.000000
26 Jun 2023 19:24:35.000        9.930           1.000000
26 Jun 2023 19:24:40.000        9.930           1.000000
26 Jun 2023 19:24:45.000        9.772           1.000000
26 Jun 2023 19:24:50.000        9.983           1.000000
26 Jun 2023 19:24:55.000       10.195           1.000000
26 Jun 2023 19:25:00.000       10.247           1.000000
26 Jun 2023 19:25:05.000       10.300           1.000000
26 Jun 2023 19:25:10.000       10.247           1.000000
26 Jun 2023 19:25:15.000       10.300           1.000000
26 Jun 2023 19:25:20.000       10.247           1.000000
26 Jun 2023 19:25:25.000       10.195           1.000000
26 Jun 2023 19:25:30.000       10.247           1.000000
26 Jun 2023 19:25:35.000       10.247           1.000000
26 Jun 2023 19:25:40.000       10.300           1.000000
26 Jun 2023 19:25:45.000       10.353           1.000000
26 Jun 2023 19:25:50.000       10.353           1.000000
26 Jun 2023 19:25:55.000       10.353           1.000000
26 Jun 2023 19:26:00.000       10.247           1.000000
26 Jun 2023 19:26:05.000       10.195           1.000000
26 Jun 2023 19:26:10.000       10.247           1.000000
26 Jun 2023 19:26:15.000       10.247           1.000000
26 Jun 2023 19:26:20.000       10.300           1.000000
26 Jun 2023 19:26:25.000       10.300           1.000000
26 Jun 2023 19:26:30.000       10.247           1.000000
26 Jun 2023 19:26:35.000       10.142           1.000000
26 Jun 2023 19:26:40.000       10.247           1.000000
26 Jun 2023 19:26:45.000       10.247           1.000000
26 Jun 2023 19:26:50.000       10.195           1.000000
26 Jun 2023 19:26:55.000       10.195           1.000000
26 Jun 2023 19:27:00.000       10.195           1.000000
26 Jun 2023 19:27:05.000       10.089           1.000000
26 Jun 2023 19:27:10.000       10.142           1.000000
26 Jun 2023 19:27:15.000       10.036           1.000000
26 Jun 2023 19:27:20.000       10.089           1.000000
26 Jun 2023 19:27:25.000        9.983           1.000000
26 Jun 2023 19:27:30.000       10.195           1.000000
26 Jun 2023 19:27:35.000       10.142           1.000000
26 Jun 2023 19:27:40.000       10.195           1.000000
26 Jun 2023 19:27:45.000       10.247           1.000000
26 Jun 2023 19:27:50.000       10.353           1.000000
26 Jun 2023 19:27:55.000       10.247           1.000000
26 Jun 2023 19:28:00.000       10.353           1.000000
26 Jun 2023 19:28:05.000       10.353           1.000000
26 Jun 2023 19:28:10.000       10.247           1.000000
26 Jun 2023 19:28:15.000       10.247           1.000000
26 Jun 2023 19:28:20.000       10.247           1.000000
26 Jun 2023 19:28:25.000       10.247           1.000000
26 Jun 2023 19:28:30.000       10.247           1.000000
26 Jun 2023 19:28:35.000       10.247           1.000000
26 Jun 2023 19:28:40.000       10.300           1.000000
26 Jun 2023 19:28:45.000       10.300           1.000000
26 Jun 2023 19:28:50.000       10.353           1.000000
26 Jun 2023 19:28:55.000       10.353           1.000000
26 Jun 2023 19:29:00.000       10.353           1.000000
26 Jun 2023 19:29:05.000       10.406           1.000000
26 Jun 2023 19:29:10.000       10.406           1.000000
26 Jun 2023 19:29:15.000       10.300           1.000000
26 Jun 2023 19:29:20.000       10.300           1.000000
26 Jun 2023 19:29:25.000       10.300           1.000000
26 Jun 2023 19:29:30.000       10.247           1.000000
26 Jun 2023 19:29:35.000       10.353           1.000000
26 Jun 2023 19:29:40.000       10.300           1.000000
26 Jun 2023 19:29:45.000       10.195           1.000000
26 Jun 2023 19:29:50.000       10.142           1.000000
26 Jun 2023 19:29:55.000       10.089           1.000000
26 Jun 2023 19:30:00.000       10.195           1.000000
26 Jun 2023 19:30:05.000       10.142           1.000000
26 Jun 2023 19:30:10.000       10.036           1.000000
26 Jun 2023 19:30:15.000        9.983           1.000000
26 Jun 2023 19:30:20.000        9.878           1.000000
26 Jun 2023 19:30:25.000        9.931           1.000000
26 Jun 2023 19:30:30.000        9.931           1.000000
26 Jun 2023 19:30:35.000       10.036           1.000000
26 Jun 2023 19:30:40.000       10.142           1.000000
26 Jun 2023 19:30:45.000       10.142           1.000000
26 Jun 2023 19:30:50.000       10.142           1.000000
26 Jun 2023 19:30:55.000       10.195           1.000000
26 Jun 2023 19:31:00.000       10.300           1.000000
26 Jun 2023 19:31:05.000       10.353           1.000000
26 Jun 2023 19:31:10.000       10.195           1.000000
26 Jun 2023 19:31:15.000       10.300           1.000000
26 Jun 2023 19:31:20.000       10.247           1.000000
26 Jun 2023 19:31:25.000       10.195           1.000000
26 Jun 2023 19:31:30.000       10.142           1.000000
26 Jun 2023 19:31:35.000       10.036           1.000000
26 Jun 2023 19:31:40.000       10.142           1.000000
26 Jun 2023 19:31:45.000       10.142           1.000000
26 Jun 2023 19:31:50.000       10.036           1.000000
26 Jun 2023 19:31:55.000        9.931           1.000000
26 Jun 2023 19:32:00.000        9.931           1.000000
26 Jun 2023 19:32:05.000        9.931           1.000000
26 Jun 2023 19:32:10.000        9.983           1.000000
26 Jun 2023 19:32:15.000        9.983           1.000000
26 Jun 2023 19:32:20.000        9.825           1.000000
26 Jun 2023 19:32:25.000        9.772           1.000000
26 Jun 2023 19:32:30.000        9.931           1.000000
26 Jun 2023 19:32:35.000        9.983           1.000000
26 Jun 2023 19:32:40.000        9.931           1.000000
26 Jun 2023 19:32:45.000        9.878           1.000000
26 Jun 2023 19:32:50.000        9.878           1.000000
26 Jun 2023 19:32:55.000        9.772           1.000000
26 Jun 2023 19:33:00.000        9.719           1.000000
26 Jun 2023 19:33:05.000        9.931           1.000000
26 Jun 2023 19:33:10.000        9.878           1.000000
26 Jun 2023 19:33:15.000        9.825           1.000000
26 Jun 2023 19:33:20.000        9.878           1.000000
26 Jun 2023 19:33:25.000        9.772           1.000000
26 Jun 2023 19:33:30.000        9.878           1.000000
26 Jun 2023 19:33:35.000        9.931           1.000000
26 Jun 2023 19:33:40.000       10.089           1.000000
26 Jun 2023 19:33:45.000       10.247           1.000000
26 Jun 2023 19:33:50.000       10.142           1.000000
26 Jun 2023 19:33:55.000       10.142           1.000000
26 Jun 2023 19:34:00.000       10.195           1.000000
26 Jun 2023 19:34:05.000       10.089           1.000000
26 Jun 2023 19:34:10.000       10.089           1.000000
26 Jun 2023 19:34:15.000       10.089           1.000000
26 Jun 2023 19:34:20.000       10.142           1.000000
26 Jun 2023 19:34:25.000       10.142           1.000000
26 Jun 2023 19:34:30.000       10.142           1.000000
26 Jun 2023 19:34:35.000       10.089           1.000000
26 Jun 2023 19:34:40.000       10.142           1.000000
26 Jun 2023 19:34:45.000       10.195           1.000000
26 Jun 2023 19:34:50.000       10.247           1.000000
26 Jun 2023 19:34:55.000       10.300           1.000000
26 Jun 2023 19:35:00.000       10.300           1.000000
26 Jun 2023 19:35:05.000       10.300           1.000000
26 Jun 2023 19:35:10.000       10.353           1.000000
26 Jun 2023 19:35:15.000       10.406           1.000000
26 Jun 2023 19:35:20.000       10.406           1.000000
26 Jun 2023 19:35:25.000       10.564           1.000000
26 Jun 2023 19:35:30.000       10.564           1.000000
26 Jun 2023 19:35:35.000       10.512           1.000000
26 Jun 2023 19:35:40.000       10.617           1.000000
26 Jun 2023 19:35:45.000       10.564           1.000000
26 Jun 2023 19:35:50.000       10.564           1.000000
26 Jun 2023 19:35:55.000       10.512           1.000000
26 Jun 2023 19:36:00.000       10.512           1.000000
26 Jun 2023 19:36:05.000       10.406           1.000000
26 Jun 2023 19:36:10.000       10.564           1.000000
26 Jun 2023 19:36:15.000       10.406           1.000000
26 Jun 2023 19:36:20.000       10.406           1.000000
26 Jun 2023 19:36:25.000       10.300           1.000000
26 Jun 2023 19:36:30.000       10.142           1.000000
26 Jun 2023 19:36:35.000       10.195           1.000000
26 Jun 2023 19:36:40.000       10.195           1.000000
26 Jun 2023 19:36:45.000       10.195           1.000000
26 Jun 2023 19:36:50.000       10.300           1.000000
26 Jun 2023 19:36:55.000       10.300           1.000000
26 Jun 2023 19:37:00.000       10.406           1.000000
26 Jun 2023 19:37:05.000       10.406           1.000000
26 Jun 2023 19:37:10.000       10.512           1.000000
26 Jun 2023 19:37:15.000       10.300           1.000000
26 Jun 2023 19:37:20.000       10.353           1.000000
26 Jun 2023 19:37:25.000       10.300           1.000000
26 Jun 2023 19:37:30.000       10.353           1.000000
26 Jun 2023 19:37:35.000       10.406           1.000000
26 Jun 2023 19:37:40.000       10.511           1.000000
26 Jun 2023 19:37:45.000       10.511           1.000000
26 Jun 2023 19:37:50.000       10.300           1.000000
26 Jun 2023 19:37:55.000       10.300           1.000000
26 Jun 2023 19:38:00.000       10.353           1.000000
26 Jun 2023 19:38:05.000       10.353           1.000000
26 Jun 2023 19:38:10.000       10.300           1.000000
26 Jun 2023 19:38:15.000       10.459           1.000000
26 Jun 2023 19:38:20.000       10.406           1.000000
26 Jun 2023 19:38:25.000       10.247           1.000000
26 Jun 2023 19:38:30.000       10.247           1.000000
26 Jun 2023 19:38:35.000       10.142           1.000000
26 Jun 2023 19:38:40.000       10.195           1.000000
26 Jun 2023 19:38:45.000       10.142           1.000000
26 Jun 2023 19:38:50.000       10.142           1.000000
26 Jun 2023 19:38:55.000       10.142           1.000000
26 Jun 2023 19:39:00.000       10.036           1.000000
26 Jun 2023 19:39:05.000       10.195           1.000000
26 Jun 2023 19:39:10.000       10.353           1.000000
26 Jun 2023 19:39:15.000       10.195           1.000000
26 Jun 2023 19:39:20.000       10.036           1.000000
26 Jun 2023 19:39:25.000       10.142           1.000000
26 Jun 2023 19:39:30.000        9.983           1.000000
26 Jun 2023 19:39:35.000       10.036           1.000000
26 Jun 2023 19:39:40.000        9.930           1.000000
26 Jun 2023 19:39:45.000        9.930           1.000000
26 Jun 2023 19:39:50.000        9.983           1.000000
26 Jun 2023 19:39:55.000       10.036           1.000000
26 Jun 2023 19:40:00.000       10.195           1.000000
26 Jun 2023 19:40:05.000       10.142           1.000000
26 Jun 2023 19:40:10.000       10.089           1.000000
26 Jun 2023 19:40:15.000       10.089           1.000000
26 Jun 2023 19:40:20.000       10.089           1.000000
26 Jun 2023 19:40:25.000       10.194           1.000000
26 Jun 2023 19:40:30.000       10.194           1.000000
26 Jun 2023 19:40:35.000       10.089           1.000000
26 Jun 2023 19:40:40.000       10.036           1.000000
26 Jun 2023 19:40:45.000       10.036           1.000000
26 Jun 2023 19:40:50.000        9.878           1.000000
26 Jun 2023 19:40:55.000        9.878           1.000000
26 Jun 2023 19:41:00.000        9.719           1.000000
26 Jun 2023 19:41:05.000        9.719           1.000000
26 Jun 2023 19:41:10.000        9.719           1.000000
26 Jun 2023 19:41:15.000        9.561           1.000000
26 Jun 2023 19:41:20.000        9.402           1.000000
26 Jun 2023 19:41:25.000        9.349           1.000000
26 Jun 2023 19:41:30.000        9.455           1.000000
26 Jun 2023 19:41:35.000        9.561           1.000000
26 Jun 2023 19:41:40.000        9.719           1.000000
26 Jun 2023 19:41:45.000        9.666           1.000000
26 Jun 2023 19:41:50.000        9.561           1.000000
26 Jun 2023 19:41:55.000        9.719           1.000000
26 Jun 2023 19:42:00.000        9.613           1.000000
26 Jun 2023 19:42:05.000        9.561           1.000000
26 Jun 2023 19:42:10.000        9.613           1.000000
26 Jun 2023 19:42:15.000        9.666           1.000000
26 Jun 2023 19:42:20.000        9.561           1.000000
26 Jun 2023 19:42:25.000        9.561           1.000000
26 Jun 2023 19:42:30.000        9.719           1.000000
26 Jun 2023 19:42:35.000        9.719           1.000000
26 Jun 2023 19:42:40.000        9.825           1.000000
26 Jun 2023 19:42:45.000       10.142           1.000000
26 Jun 2023 19:42:50.000       10.036           1.000000
26 Jun 2023 19:42:55.000        9.877           1.000000
26 Jun 2023 19:43:00.000        9.666           1.000000
26 Jun 2023 19:43:05.000        9.825           1.000000
26 Jun 2023 19:43:10.000        9.825           1.000000
26 Jun 2023 19:43:15.000        9.561           1.000000
26 Jun 2023 19:43:20.000        9.455           1.000000
26 Jun 2023 19:43:25.000        9.191           1.000000
26 Jun 2023 19:43:30.000        9.349           1.000000
26 Jun 2023 19:43:35.000        9.296           1.000000
26 Jun 2023 19:43:40.000        9.296           1.000000
26 Jun 2023 19:43:45.000        9.296           1.000000
26 Jun 2023 19:43:50.000        9.244           1.000000
26 Jun 2023 19:43:55.000        9.296           1.000000
26 Jun 2023 19:44:00.000        9.244           1.000000
26 Jun 2023 19:44:05.000        9.349           1.000000
26 Jun 2023 19:44:10.000        9.349           1.000000
26 Jun 2023 19:44:15.000        9.191           1.000000
26 Jun 2023 19:44:20.000        9.191           1.000000
26 Jun 2023 19:44:25.000        9.191           1.000000
26 Jun 2023 19:44:30.000        9.138           1.000000
26 Jun 2023 19:44:35.000        9.032           1.000000
26 Jun 2023 19:44:40.000        9.085           1.000000
26 Jun 2023 19:44:45.000        9.032           1.000000
26 Jun 2023 19:44:50.000        8.927           1.000000
26 Jun 2023 19:44:55.000        8.874           1.000000
26 Jun 2023 19:45:00.000        8.927           1.000000
26 Jun 2023 19:45:05.000        9.032           1.000000
26 Jun 2023 19:45:10.000        8.979           1.000000
26 Jun 2023 19:45:15.000        8.979           1.000000
26 Jun 2023 19:45:20.000        9.032           1.000000
26 Jun 2023 19:45:25.000        8.874           1.000000
26 Jun 2023 19:45:30.000        9.085           1.000000
26 Jun 2023 19:45:35.000        8.874           1.000000
26 Jun 2023 19:45:40.000        8.874           1.000000
26 Jun 2023 19:45:45.000        8.979           1.000000
26 Jun 2023 19:45:50.000        8.927           1.000000
26 Jun 2023 19:45:55.000        8.927           1.000000
26 Jun 2023 19:46:00.000        8.768           1.000000
26 Jun 2023 19:46:05.000        8.398           1.000000
26 Jun 2023 19:46:10.000        8.557           1.000000
26 Jun 2023 19:46:15.000        8.662           1.000000
26 Jun 2023 19:46:20.000        8.768           1.000000
26 Jun 2023 19:46:25.000        8.504           1.000000
26 Jun 2023 19:46:30.000        8.662           1.000000
26 Jun 2023 19:46:35.000        8.662           1.000000
26 Jun 2023 19:46:40.000        8.610           1.000000
26 Jun 2023 19:46:45.000        8.398           1.000000
26 Jun 2023 19:46:50.000        8.293           1.000000
26 Jun 2023 19:46:55.000        8.346           1.000000
26 Jun 2023 19:47:00.000        8.187           1.000000
26 Jun 2023 19:47:05.000        8.240           1.000000
26 Jun 2023 19:47:10.000        8.293           1.000000
26 Jun 2023 19:47:15.000        8.346           1.000000
26 Jun 2023 19:47:20.000        8.346           1.000000
26 Jun 2023 19:47:25.000        8.346           1.000000
26 Jun 2023 19:47:30.000        8.451           1.000000
26 Jun 2023 19:47:35.000        8.398           1.000000
26 Jun 2023 19:47:40.000        8.451           1.000000
26 Jun 2023 19:47:45.000        8.346           1.000000
26 Jun 2023 19:47:50.000        8.398           1.000000
26 Jun 2023 19:47:55.000        8.346           1.000000
26 Jun 2023 19:48:00.000        8.240           1.000000
26 Jun 2023 19:48:05.000        8.293           1.000000
26 Jun 2023 19:48:10.000        8.187           1.000000
26 Jun 2023 19:48:15.000        8.029           1.000000
26 Jun 2023 19:48:20.000        8.081           1.000000
26 Jun 2023 19:48:25.000        8.081           1.000000
26 Jun 2023 19:48:30.000        8.081           1.000000
26 Jun 2023 19:48:35.000        7.976           1.000000
26 Jun 2023 19:48:40.000        7.976           1.000000
26 Jun 2023 19:48:45.000        7.817           1.000000
26 Jun 2023 19:48:50.000        7.764           1.000000
26 Jun 2023 19:48:55.000        7.764           1.000000
26 Jun 2023 19:49:00.000        7.606           1.000000
26 Jun 2023 19:49:05.000        7.659           1.000000
26 Jun 2023 19:49:10.000        7.448           1.000000
26 Jun 2023 19:49:15.000        7.553           1.000000
26 Jun 2023 19:49:20.000        7.500           1.000000
26 Jun 2023 19:49:25.000        7.659           1.000000
26 Jun 2023 19:49:30.000        7.606           1.000000
26 Jun 2023 19:49:35.000        7.764           1.000000
26 Jun 2023 19:49:40.000        7.606           1.000000
26 Jun 2023 19:49:45.000        7.553           1.000000
26 Jun 2023 19:49:50.000        7.500           1.000000
26 Jun 2023 19:49:55.000        7.236           1.000000
26 Jun 2023 19:50:00.000        7.289           1.000000
26 Jun 2023 19:50:05.000        7.078           1.000000
26 Jun 2023 19:50:10.000        7.078           1.000000
26 Jun 2023 19:50:15.000        7.078           1.000000
26 Jun 2023 19:50:20.000        7.131           1.000000
26 Jun 2023 19:50:25.000        7.183           1.000000
26 Jun 2023 19:50:30.000        7.342           1.000000
26 Jun 2023 19:50:35.000        7.342           1.000000
26 Jun 2023 19:50:40.000        7.395           1.000000
26 Jun 2023 19:50:45.000        7.395           1.000000
26 Jun 2023 19:50:50.000        7.395           1.000000
26 Jun 2023 19:50:55.000        7.395           1.000000
26 Jun 2023 19:51:00.000        7.183           1.000000
26 Jun 2023 19:51:05.000        7.078           1.000000
26 Jun 2023 19:51:10.000        7.131           1.000000
26 Jun 2023 19:51:15.000        6.866           1.000000
26 Jun 2023 19:51:20.000        6.761           1.000000
26 Jun 2023 19:51:25.000        6.602           1.000000
26 Jun 2023 19:51:30.000        6.866           1.000000
26 Jun 2023 19:51:35.000        6.814           1.000000
26 Jun 2023 19:51:40.000        6.550           1.000000
26 Jun 2023 19:51:45.000        6.708           1.000000
26 Jun 2023 19:51:50.000        6.761           1.000000
26 Jun 2023 19:51:55.000        6.761           1.000000
26 Jun 2023 19:52:00.000        6.708           1.000000
26 Jun 2023 19:52:05.000        6.602           1.000000
26 Jun 2023 19:52:10.000        6.602           1.000000
26 Jun 2023 19:52:15.000        6.549           1.000000
26 Jun 2023 19:52:20.000        6.602           1.000000
26 Jun 2023 19:52:25.000        6.602           1.000000
26 Jun 2023 19:52:30.000        6.391           1.000000
26 Jun 2023 19:52:35.000        6.338           1.000000
26 Jun 2023 19:52:40.000        6.285           1.000000
26 Jun 2023 19:52:45.000        6.391           1.000000
26 Jun 2023 19:52:50.000        6.391           1.000000
26 Jun 2023 19:52:55.000        6.233           1.000000
26 Jun 2023 19:53:00.000        6.285           1.000000
26 Jun 2023 19:53:05.000        6.233           1.000000
26 Jun 2023 19:53:10.000        6.180           1.000000
26 Jun 2023 19:53:15.000        6.127           1.000000
26 Jun 2023 19:53:20.000        6.074           1.000000
26 Jun 2023 19:53:25.000        5.916           1.000000
26 Jun 2023 19:53:30.000        6.021           1.000000
26 Jun 2023 19:53:35.000        6.021           1.000000
26 Jun 2023 19:53:40.000        5.916           1.000000
26 Jun 2023 19:53:45.000        5.810           1.000000
26 Jun 2023 19:53:50.000        5.968           1.000000
26 Jun 2023 19:53:55.000        5.968           1.000000
26 Jun 2023 19:54:00.000        5.863           1.000000
26 Jun 2023 19:54:05.000        5.810           1.000000
26 Jun 2023 19:54:10.000        5.704           1.000000
26 Jun 2023 19:54:15.000        5.652           1.000000
26 Jun 2023 19:54:20.000        5.546           1.000000
26 Jun 2023 19:54:25.000        5.335           1.000000
26 Jun 2023 19:54:30.000        5.229           1.000000
26 Jun 2023 19:54:35.000        5.229           1.000000
