                                                                      29 Aug 2023 20:15:39
Satellite-SPICESat


                           Definition                           
----------------------------------------------------------------
Temperature Model for SPICESat                                  
                                                                
Solar Flux at 1 AU         = 1361.166 W/m^2                     
Earth Albedo               = 0.340                              
                                                                
Shape                      = Plate                              
Cross sectional Area       = 1.000 m^2                          
Material Emissivity        = 0.924                              
Material Absorptivity      = 0.248                              
Plate Normal Vector        = Earth (based on Satellite/SPICESat)
                                                                
Internal Power Dissipation = 0.000 W                            


       Time (UTCG)          Temperature (K)    Solar Flux (dBW/m^2)    Solar Intensity (%)
29 Aug 2023 18:20:20.000            267.516               31.253868               100.0000
29 Aug 2023 18:20:25.000            267.467               31.253868               100.0000
29 Aug 2023 18:20:30.000            267.417               31.253869               100.0000
29 Aug 2023 18:20:35.000            267.366               31.253869               100.0000
29 Aug 2023 18:20:40.000            267.314               31.253870               100.0000
29 Aug 2023 18:20:45.000            267.262               31.253870               100.0000
29 Aug 2023 18:20:50.000            267.209               31.253871               100.0000
29 Aug 2023 18:20:55.000            267.156               31.253871               100.0000
29 Aug 2023 18:21:00.000            267.101               31.253871               100.0000
29 Aug 2023 18:21:05.000            267.046               31.253872               100.0000
29 Aug 2023 18:21:10.000            266.990               31.253872               100.0000
29 Aug 2023 18:21:15.000            266.934               31.253872               100.0000
29 Aug 2023 18:21:20.000            266.876               31.253873               100.0000
29 Aug 2023 18:21:25.000            266.818               31.253873               100.0000
29 Aug 2023 18:21:30.000            266.760               31.253873               100.0000
29 Aug 2023 18:21:35.000            266.700               31.253873               100.0000
29 Aug 2023 18:21:40.000            266.640               31.253874               100.0000
29 Aug 2023 18:21:45.000            266.579               31.253874               100.0000
29 Aug 2023 18:21:50.000            266.518               31.253874               100.0000
29 Aug 2023 18:21:55.000            266.456               31.253874               100.0000
29 Aug 2023 18:22:00.000            266.393               31.253874               100.0000
29 Aug 2023 18:22:05.000            266.329               31.253875               100.0000
29 Aug 2023 18:22:10.000            266.265               31.253875               100.0000
29 Aug 2023 18:22:15.000            266.199               31.253875               100.0000
29 Aug 2023 18:22:20.000            266.134               31.253875               100.0000
29 Aug 2023 18:22:25.000            266.067               31.253875               100.0000
29 Aug 2023 18:22:30.000            266.000               31.253875               100.0000
29 Aug 2023 18:22:35.000            265.932               31.253875               100.0000
29 Aug 2023 18:22:40.000            265.863               31.253875               100.0000
29 Aug 2023 18:22:45.000            265.794               31.253875               100.0000
29 Aug 2023 18:22:50.000            265.724               31.253875               100.0000
29 Aug 2023 18:22:55.000            265.653               31.253876               100.0000
29 Aug 2023 18:23:00.000            265.581               31.253876               100.0000
29 Aug 2023 18:23:05.000            265.509               31.253876               100.0000
29 Aug 2023 18:23:10.000            265.436               31.253876               100.0000
29 Aug 2023 18:23:15.000            265.363               31.253876               100.0000
29 Aug 2023 18:23:20.000            265.288               31.253875               100.0000
29 Aug 2023 18:23:25.000            265.213               31.253875               100.0000
29 Aug 2023 18:23:30.000            265.138               31.253875               100.0000
29 Aug 2023 18:23:35.000            265.061               31.253875               100.0000
29 Aug 2023 18:23:40.000            264.984               31.253875               100.0000
29 Aug 2023 18:23:45.000            264.906               31.253875               100.0000
29 Aug 2023 18:23:50.000            264.828               31.253875               100.0000
29 Aug 2023 18:23:55.000            264.748               31.253875               100.0000
29 Aug 2023 18:24:00.000            264.669               31.253875               100.0000
29 Aug 2023 18:24:05.000            264.588               31.253875               100.0000
29 Aug 2023 18:24:10.000            264.507               31.253874               100.0000
29 Aug 2023 18:24:15.000            264.424               31.253874               100.0000
29 Aug 2023 18:24:20.000            264.342               31.253874               100.0000
29 Aug 2023 18:24:25.000            264.258               31.253874               100.0000
29 Aug 2023 18:24:30.000            264.174               31.253874               100.0000
29 Aug 2023 18:24:35.000            264.089               31.253873               100.0000
29 Aug 2023 18:24:40.000            264.004               31.253873               100.0000
29 Aug 2023 18:24:45.000            263.918               31.253873               100.0000
29 Aug 2023 18:24:50.000            263.831               31.253872               100.0000
29 Aug 2023 18:24:55.000            263.743               31.253872               100.0000
29 Aug 2023 18:25:00.000            263.655               31.253872               100.0000
29 Aug 2023 18:25:05.000            263.566               31.253872               100.0000
29 Aug 2023 18:25:10.000            263.476               31.253871               100.0000
29 Aug 2023 18:25:15.000            263.386               31.253871               100.0000
29 Aug 2023 18:25:20.000            263.295               31.253870               100.0000
29 Aug 2023 18:25:25.000            263.203               31.253870               100.0000
29 Aug 2023 18:25:30.000            263.111               31.253870               100.0000
29 Aug 2023 18:25:35.000            263.017               31.253869               100.0000
29 Aug 2023 18:25:40.000            262.924               31.253869               100.0000
29 Aug 2023 18:25:45.000            262.829               31.253868               100.0000
29 Aug 2023 18:25:50.000            262.734               31.253868               100.0000
29 Aug 2023 18:25:55.000            262.638               31.253867               100.0000
29 Aug 2023 18:26:00.000            262.542               31.253867               100.0000
29 Aug 2023 18:26:05.000            262.444               31.253867               100.0000
29 Aug 2023 18:26:10.000            262.347               31.253866               100.0000
29 Aug 2023 18:26:15.000            262.248               31.253866               100.0000
29 Aug 2023 18:26:20.000            262.149               31.253865               100.0000
29 Aug 2023 18:26:25.000            262.049               31.253864               100.0000
29 Aug 2023 18:26:30.000            261.948               31.253864               100.0000
29 Aug 2023 18:26:35.000            261.847               31.253863               100.0000
29 Aug 2023 18:26:40.000            261.745               31.253863               100.0000
29 Aug 2023 18:26:45.000            261.642               31.253862               100.0000
29 Aug 2023 18:26:50.000            261.539               31.253862               100.0000
29 Aug 2023 18:26:55.000            261.435               31.253861               100.0000
29 Aug 2023 18:27:00.000            261.330               31.253860               100.0000
29 Aug 2023 18:27:05.000            261.225               31.253860               100.0000
29 Aug 2023 18:27:10.000            261.119               31.253859               100.0000
29 Aug 2023 18:27:15.000            261.012               31.253858               100.0000
29 Aug 2023 18:27:20.000            260.905               31.253858               100.0000
29 Aug 2023 18:27:25.000            260.797               31.253857               100.0000
29 Aug 2023 18:27:30.000            260.688               31.253856               100.0000
29 Aug 2023 18:27:35.000            260.579               31.253855               100.0000
29 Aug 2023 18:27:40.000            260.469               31.253855               100.0000
29 Aug 2023 18:27:45.000            260.358               31.253854               100.0000
29 Aug 2023 18:27:50.000            260.247               31.253853               100.0000
29 Aug 2023 18:27:55.000            260.135               31.253852               100.0000
29 Aug 2023 18:28:00.000            260.022               31.253852               100.0000
29 Aug 2023 18:28:05.000            259.909               31.253851               100.0000
29 Aug 2023 18:28:10.000            259.795               31.253850               100.0000
29 Aug 2023 18:28:15.000            259.680               31.253849               100.0000
29 Aug 2023 18:28:20.000            259.565               31.253848               100.0000
29 Aug 2023 18:28:25.000            259.449               31.253847               100.0000
29 Aug 2023 18:28:30.000            259.333               31.253847               100.0000
29 Aug 2023 18:28:35.000            259.215               31.253846               100.0000
29 Aug 2023 18:28:40.000            259.098               31.253845               100.0000
29 Aug 2023 18:28:45.000            258.979               31.253844               100.0000
29 Aug 2023 18:28:50.000            258.860               31.253843               100.0000
29 Aug 2023 18:28:55.000            258.740               31.253842               100.0000
29 Aug 2023 18:29:00.000            258.620               31.253841               100.0000
29 Aug 2023 18:29:05.000            258.498               31.253840               100.0000
29 Aug 2023 18:29:10.000            258.377               31.253839               100.0000
29 Aug 2023 18:29:15.000            258.254               31.253838               100.0000
29 Aug 2023 18:29:20.000            258.131               31.253837               100.0000
29 Aug 2023 18:29:25.000            258.008               31.253836               100.0000
29 Aug 2023 18:29:30.000            257.883               31.253835               100.0000
29 Aug 2023 18:29:35.000            257.758               31.253834               100.0000
29 Aug 2023 18:29:40.000            257.633               31.253833               100.0000
29 Aug 2023 18:29:45.000            257.506               31.253832               100.0000
29 Aug 2023 18:29:50.000            257.380               31.253831               100.0000
29 Aug 2023 18:29:55.000            257.252               31.253830               100.0000
29 Aug 2023 18:30:00.000            257.124               31.253829               100.0000
29 Aug 2023 18:30:05.000            256.995               31.253828               100.0000
29 Aug 2023 18:30:10.000            256.866               31.253827               100.0000
29 Aug 2023 18:30:15.000            256.736               31.253825               100.0000
29 Aug 2023 18:30:20.000            256.605               31.253824               100.0000
29 Aug 2023 18:30:25.000            256.474               31.253823               100.0000
29 Aug 2023 18:30:30.000            256.342               31.253822               100.0000
29 Aug 2023 18:30:35.000            256.210               31.253821               100.0000
29 Aug 2023 18:30:40.000            256.076               31.253820               100.0000
29 Aug 2023 18:30:45.000            255.943               31.253818               100.0000
29 Aug 2023 18:30:50.000            255.808               31.253817               100.0000
29 Aug 2023 18:30:55.000            255.673               31.253816               100.0000
29 Aug 2023 18:31:00.000            255.538               31.253815               100.0000
29 Aug 2023 18:31:05.000            255.402               31.253813               100.0000
29 Aug 2023 18:31:10.000            255.265               31.253812               100.0000
29 Aug 2023 18:31:15.000            255.127               31.253811               100.0000
29 Aug 2023 18:31:20.000            254.989               31.253810               100.0000
29 Aug 2023 18:31:25.000            254.851               31.253808               100.0000
29 Aug 2023 18:31:30.000            254.712               31.253807               100.0000
29 Aug 2023 18:31:35.000            254.572               31.253806               100.0000
29 Aug 2023 18:31:40.000            254.431               31.253804               100.0000
29 Aug 2023 18:31:45.000            254.290               31.253803               100.0000
29 Aug 2023 18:31:50.000            254.149               31.253802               100.0000
29 Aug 2023 18:31:55.000            254.006               31.253800               100.0000
29 Aug 2023 18:32:00.000            253.864               31.253799               100.0000
29 Aug 2023 18:32:05.000            253.720               31.253798               100.0000
29 Aug 2023 18:32:10.000            253.576               31.253796               100.0000
29 Aug 2023 18:32:15.000            253.432               31.253795               100.0000
29 Aug 2023 18:32:20.000            253.287               31.253793               100.0000
29 Aug 2023 18:32:25.000            253.141               31.253792               100.0000
29 Aug 2023 18:32:30.000            252.994               31.253790               100.0000
29 Aug 2023 18:32:35.000            252.848               31.253789               100.0000
29 Aug 2023 18:32:40.000            252.700               31.253788               100.0000
29 Aug 2023 18:32:45.000            252.552               31.253786               100.0000
29 Aug 2023 18:32:50.000            252.403               31.253785               100.0000
29 Aug 2023 18:32:55.000            252.254               31.253783               100.0000
29 Aug 2023 18:33:00.000            252.104               31.253782               100.0000
29 Aug 2023 18:33:05.000            251.954               31.253780               100.0000
29 Aug 2023 18:33:10.000            251.803               31.253779               100.0000
29 Aug 2023 18:33:15.000            251.652               31.253777               100.0000
29 Aug 2023 18:33:20.000            251.500               31.253776               100.0000
29 Aug 2023 18:33:25.000            251.347               31.253774               100.0000
29 Aug 2023 18:33:30.000            251.194               31.253772               100.0000
29 Aug 2023 18:33:35.000            251.040               31.253771               100.0000
29 Aug 2023 18:33:40.000            250.886               31.253769               100.0000
29 Aug 2023 18:33:45.000            250.732               31.253768               100.0000
29 Aug 2023 18:33:50.000            250.576               31.253766               100.0000
29 Aug 2023 18:33:55.000            250.421               31.253764               100.0000
29 Aug 2023 18:34:00.000            250.264               31.253763               100.0000
29 Aug 2023 18:34:05.000            250.108               31.253761               100.0000
29 Aug 2023 18:34:10.000            249.950               31.253759               100.0000
29 Aug 2023 18:34:15.000            249.793               31.253758               100.0000
29 Aug 2023 18:34:20.000            249.634               31.253756               100.0000
29 Aug 2023 18:34:25.000            249.476               31.253754               100.0000
29 Aug 2023 18:34:30.000            249.317               31.253753               100.0000
29 Aug 2023 18:34:35.000            249.157               31.253751               100.0000
29 Aug 2023 18:34:40.000            248.997               31.253749               100.0000
29 Aug 2023 18:34:45.000            248.837               31.253748               100.0000
29 Aug 2023 18:34:50.000            248.676               31.253746               100.0000
29 Aug 2023 18:34:55.000            248.515               31.253744               100.0000
29 Aug 2023 18:35:00.000            248.353               31.253742               100.0000
29 Aug 2023 18:35:05.000            248.191               31.253741               100.0000
29 Aug 2023 18:35:10.000            248.029               31.253739               100.0000
29 Aug 2023 18:35:15.000            247.867               31.253737               100.0000
29 Aug 2023 18:35:20.000            247.704               31.253735               100.0000
29 Aug 2023 18:35:25.000            247.541               31.253734               100.0000
29 Aug 2023 18:35:30.000            247.378               31.253732               100.0000
29 Aug 2023 18:35:35.000            247.214               31.253730               100.0000
29 Aug 2023 18:35:40.000            247.051               31.253728               100.0000
29 Aug 2023 18:35:45.000            246.887               31.253726               100.0000
29 Aug 2023 18:35:50.000            246.723               31.253725               100.0000
29 Aug 2023 18:35:55.000            246.559               31.253723               100.0000
29 Aug 2023 18:36:00.000            246.395               31.253721               100.0000
29 Aug 2023 18:36:05.000            246.232               31.253719               100.0000
29 Aug 2023 18:36:10.000            246.068               31.253717               100.0000
29 Aug 2023 18:36:15.000            245.905               31.253715               100.0000
29 Aug 2023 18:36:20.000            245.742               31.253713               100.0000
29 Aug 2023 18:36:25.000            245.579               31.253712               100.0000
29 Aug 2023 18:36:30.000            245.417               31.253710               100.0000
29 Aug 2023 18:36:35.000            245.256               31.253708               100.0000
29 Aug 2023 18:36:40.000            245.095               31.253706               100.0000
29 Aug 2023 18:36:45.000            244.936               31.253704               100.0000
29 Aug 2023 18:36:50.000            244.777               31.253702               100.0000
29 Aug 2023 18:36:55.000            244.621               31.253700               100.0000
29 Aug 2023 18:37:00.000            244.465               31.253698               100.0000
29 Aug 2023 18:37:05.000            244.311               31.253696               100.0000
29 Aug 2023 18:37:10.000            244.160               31.253694               100.0000
29 Aug 2023 18:37:15.000            244.012               31.253692               100.0000
29 Aug 2023 18:37:20.000            243.867               31.253690               100.0000
29 Aug 2023 18:37:25.000            243.724               31.253688               100.0000
29 Aug 2023 18:37:30.000            243.585               31.253686               100.0000
29 Aug 2023 18:37:35.000            243.452               31.253684               100.0000
29 Aug 2023 18:37:40.000            243.324               31.253682               100.0000
29 Aug 2023 18:37:45.000            243.200               31.253680               100.0000
29 Aug 2023 18:37:50.000            243.083               31.253678               100.0000
29 Aug 2023 18:37:55.000            242.971               31.253676               100.0000
29 Aug 2023 18:38:00.000            242.867               31.253674               100.0000
29 Aug 2023 18:38:05.000            242.771               31.253672               100.0000
29 Aug 2023 18:38:10.000            242.972               31.253670               100.0000
29 Aug 2023 18:38:15.000            243.495               31.253668               100.0000
29 Aug 2023 18:38:20.000            244.023               31.253666               100.0000
29 Aug 2023 18:38:25.000            244.555               31.253664               100.0000
29 Aug 2023 18:38:30.000            245.089               31.253662               100.0000
29 Aug 2023 18:38:35.000            245.626               31.253660               100.0000
29 Aug 2023 18:38:40.000            246.164               31.253658               100.0000
29 Aug 2023 18:38:45.000            246.703               31.253656               100.0000
29 Aug 2023 18:38:50.000            247.245               31.253653               100.0000
29 Aug 2023 18:38:55.000            247.786               31.253651               100.0000
29 Aug 2023 18:39:00.000            248.326               31.253649               100.0000
29 Aug 2023 18:39:05.000            248.866               31.253647               100.0000
29 Aug 2023 18:39:10.000            249.405               31.253645               100.0000
29 Aug 2023 18:39:15.000            249.944               31.253643               100.0000
29 Aug 2023 18:39:20.000            250.481               31.253641               100.0000
29 Aug 2023 18:39:25.000            251.015               31.253639               100.0000
29 Aug 2023 18:39:30.000            251.548               31.253636               100.0000
29 Aug 2023 18:39:35.000            252.078               31.253634               100.0000
29 Aug 2023 18:39:40.000            252.606               31.253632               100.0000
29 Aug 2023 18:39:45.000            253.132               31.253630               100.0000
29 Aug 2023 18:39:50.000            253.655               31.253628               100.0000
29 Aug 2023 18:39:55.000            254.175               31.253626               100.0000
29 Aug 2023 18:40:00.000            254.692               31.253623               100.0000
29 Aug 2023 18:40:05.000            255.207               31.253621               100.0000
29 Aug 2023 18:40:10.000            255.719               31.253619               100.0000
29 Aug 2023 18:40:15.000            256.228               31.253617               100.0000
29 Aug 2023 18:40:20.000            256.734               31.253615               100.0000
29 Aug 2023 18:40:25.000            257.237               31.253612               100.0000
29 Aug 2023 18:40:30.000            257.737               31.253610               100.0000
29 Aug 2023 18:40:35.000            258.234               31.253608               100.0000
29 Aug 2023 18:40:40.000            258.728               31.253606               100.0000
29 Aug 2023 18:40:45.000            259.219               31.253604               100.0000
29 Aug 2023 18:40:50.000            259.707               31.253601               100.0000
29 Aug 2023 18:40:55.000            260.193               31.253599               100.0000
29 Aug 2023 18:41:00.000            260.675               31.253597               100.0000
29 Aug 2023 18:41:05.000            261.154               31.253595               100.0000
29 Aug 2023 18:41:10.000            261.630               31.253592               100.0000
29 Aug 2023 18:41:15.000            262.103               31.253590               100.0000
29 Aug 2023 18:41:20.000            262.573               31.253588               100.0000
29 Aug 2023 18:41:25.000            263.040               31.253586               100.0000
29 Aug 2023 18:41:30.000            263.504               31.253583               100.0000
29 Aug 2023 18:41:35.000            263.966               31.253581               100.0000
29 Aug 2023 18:41:40.000            264.424               31.253579               100.0000
29 Aug 2023 18:41:45.000            264.879               31.253577               100.0000
29 Aug 2023 18:41:50.000            265.332               31.253574               100.0000
29 Aug 2023 18:41:55.000            265.782               31.253572               100.0000
29 Aug 2023 18:42:00.000            266.228               31.253570               100.0000
29 Aug 2023 18:42:05.000            266.672               31.253567               100.0000
29 Aug 2023 18:42:10.000            267.113               31.253565               100.0000
29 Aug 2023 18:42:15.000            267.552               31.253563               100.0000
29 Aug 2023 18:42:20.000            267.987               31.253560               100.0000
29 Aug 2023 18:42:25.000            268.420               31.253558               100.0000
29 Aug 2023 18:42:30.000            268.850               31.253556               100.0000
29 Aug 2023 18:42:35.000            269.277               31.253554               100.0000
29 Aug 2023 18:42:40.000            269.701               31.253551               100.0000
29 Aug 2023 18:42:45.000            270.123               31.253549               100.0000
29 Aug 2023 18:42:50.000            270.542               31.253547               100.0000
29 Aug 2023 18:42:55.000            270.959               31.253544               100.0000
29 Aug 2023 18:43:00.000            271.372               31.253542               100.0000
29 Aug 2023 18:43:05.000            271.783               31.253540               100.0000
29 Aug 2023 18:43:10.000            272.192               31.253537               100.0000
29 Aug 2023 18:43:15.000            272.598               31.253535               100.0000
29 Aug 2023 18:43:20.000            273.001               31.253533               100.0000
29 Aug 2023 18:43:25.000            273.401               31.253530               100.0000
29 Aug 2023 18:43:30.000            273.799               31.253528               100.0000
29 Aug 2023 18:43:35.000            274.195               31.253526               100.0000
29 Aug 2023 18:43:40.000            273.822               31.253523                97.2068
29 Aug 2023 18:43:45.000            253.216               31.253521                29.9732
29 Aug 2023 18:43:50.000            241.893               31.253519                 0.0000
29 Aug 2023 18:43:55.000            241.893               31.253516                 0.0000
29 Aug 2023 18:44:00.000            241.893               31.253514                 0.0000
29 Aug 2023 18:44:05.000            241.893               31.253512                 0.0000
29 Aug 2023 18:44:10.000            241.893               31.253509                 0.0000
29 Aug 2023 18:44:15.000            241.893               31.253507                 0.0000
29 Aug 2023 18:44:20.000            241.893               31.253504                 0.0000
29 Aug 2023 18:44:25.000            241.893               31.253502                 0.0000
29 Aug 2023 18:44:30.000            241.893               31.253500                 0.0000
29 Aug 2023 18:44:35.000            241.893               31.253497                 0.0000
29 Aug 2023 18:44:40.000            241.893               31.253495                 0.0000
29 Aug 2023 18:44:45.000            241.893               31.253493                 0.0000
29 Aug 2023 18:44:50.000            241.893               31.253490                 0.0000
29 Aug 2023 18:44:55.000            241.893               31.253488                 0.0000
29 Aug 2023 18:45:00.000            241.893               31.253486                 0.0000
29 Aug 2023 18:45:05.000            241.893               31.253483                 0.0000
29 Aug 2023 18:45:10.000            241.893               31.253481                 0.0000
29 Aug 2023 18:45:15.000            241.893               31.253478                 0.0000
29 Aug 2023 18:45:20.000            241.893               31.253476                 0.0000
29 Aug 2023 18:45:25.000            241.893               31.253474                 0.0000
29 Aug 2023 18:45:30.000            241.893               31.253471                 0.0000
29 Aug 2023 18:45:35.000            241.893               31.253469                 0.0000
29 Aug 2023 18:45:40.000            241.893               31.253467                 0.0000
29 Aug 2023 18:45:45.000            241.893               31.253464                 0.0000
29 Aug 2023 18:45:50.000            241.893               31.253462                 0.0000
29 Aug 2023 18:45:55.000            241.893               31.253460                 0.0000
29 Aug 2023 18:46:00.000            241.893               31.253457                 0.0000
29 Aug 2023 18:46:05.000            241.893               31.253455                 0.0000
29 Aug 2023 18:46:10.000            241.893               31.253452                 0.0000
29 Aug 2023 18:46:15.000            241.893               31.253450                 0.0000
29 Aug 2023 18:46:20.000            241.893               31.253448                 0.0000
29 Aug 2023 18:46:25.000            241.893               31.253445                 0.0000
29 Aug 2023 18:46:30.000            241.893               31.253443                 0.0000
29 Aug 2023 18:46:35.000            241.893               31.253441                 0.0000
29 Aug 2023 18:46:40.000            241.893               31.253438                 0.0000
29 Aug 2023 18:46:45.000            241.893               31.253436                 0.0000
29 Aug 2023 18:46:50.000            241.893               31.253434                 0.0000
29 Aug 2023 18:46:55.000            241.893               31.253431                 0.0000
29 Aug 2023 18:47:00.000            241.892               31.253429                 0.0000
29 Aug 2023 18:47:05.000            241.892               31.253426                 0.0000
29 Aug 2023 18:47:10.000            241.892               31.253424                 0.0000
29 Aug 2023 18:47:15.000            241.892               31.253422                 0.0000
29 Aug 2023 18:47:20.000            241.892               31.253419                 0.0000
29 Aug 2023 18:47:25.000            241.892               31.253417                 0.0000
29 Aug 2023 18:47:30.000            241.892               31.253415                 0.0000
29 Aug 2023 18:47:35.000            241.892               31.253412                 0.0000
29 Aug 2023 18:47:40.000            241.892               31.253410                 0.0000
29 Aug 2023 18:47:45.000            241.892               31.253408                 0.0000
29 Aug 2023 18:47:50.000            241.892               31.253405                 0.0000
29 Aug 2023 18:47:55.000            241.892               31.253403                 0.0000
29 Aug 2023 18:48:00.000            241.892               31.253401                 0.0000
29 Aug 2023 18:48:05.000            241.892               31.253398                 0.0000
29 Aug 2023 18:48:10.000            241.892               31.253396                 0.0000
29 Aug 2023 18:48:15.000            241.892               31.253394                 0.0000
29 Aug 2023 18:48:20.000            241.892               31.253391                 0.0000
29 Aug 2023 18:48:25.000            241.892               31.253389                 0.0000
29 Aug 2023 18:48:30.000            241.892               31.253387                 0.0000
29 Aug 2023 18:48:35.000            241.892               31.253384                 0.0000
29 Aug 2023 18:48:40.000            241.892               31.253382                 0.0000
29 Aug 2023 18:48:45.000            241.892               31.253380                 0.0000
29 Aug 2023 18:48:50.000            241.892               31.253377                 0.0000
29 Aug 2023 18:48:55.000            241.892               31.253375                 0.0000
29 Aug 2023 18:49:00.000            241.892               31.253373                 0.0000
29 Aug 2023 18:49:05.000            241.892               31.253370                 0.0000
29 Aug 2023 18:49:10.000            241.892               31.253368                 0.0000
29 Aug 2023 18:49:15.000            241.892               31.253366                 0.0000
29 Aug 2023 18:49:20.000            241.892               31.253363                 0.0000
29 Aug 2023 18:49:25.000            241.892               31.253361                 0.0000
29 Aug 2023 18:49:30.000            241.892               31.253359                 0.0000
29 Aug 2023 18:49:35.000            241.892               31.253357                 0.0000
29 Aug 2023 18:49:40.000            241.892               31.253354                 0.0000
29 Aug 2023 18:49:45.000            241.892               31.253352                 0.0000
29 Aug 2023 18:49:50.000            241.892               31.253350                 0.0000
29 Aug 2023 18:49:55.000            241.892               31.253347                 0.0000
29 Aug 2023 18:50:00.000            241.892               31.253345                 0.0000
29 Aug 2023 18:50:05.000            241.892               31.253343                 0.0000
29 Aug 2023 18:50:10.000            241.892               31.253341                 0.0000
29 Aug 2023 18:50:15.000            241.892               31.253338                 0.0000
29 Aug 2023 18:50:20.000            241.892               31.253336                 0.0000
29 Aug 2023 18:50:25.000            241.892               31.253334                 0.0000
29 Aug 2023 18:50:30.000            241.892               31.253332                 0.0000
29 Aug 2023 18:50:35.000            241.892               31.253329                 0.0000
29 Aug 2023 18:50:40.000            241.892               31.253327                 0.0000
29 Aug 2023 18:50:45.000            241.892               31.253325                 0.0000
29 Aug 2023 18:50:50.000            241.892               31.253323                 0.0000
29 Aug 2023 18:50:55.000            241.892               31.253320                 0.0000
29 Aug 2023 18:51:00.000            241.892               31.253318                 0.0000
29 Aug 2023 18:51:05.000            241.892               31.253316                 0.0000
29 Aug 2023 18:51:10.000            241.892               31.253314                 0.0000
29 Aug 2023 18:51:15.000            241.892               31.253312                 0.0000
29 Aug 2023 18:51:20.000            241.892               31.253309                 0.0000
29 Aug 2023 18:51:25.000            241.892               31.253307                 0.0000
29 Aug 2023 18:51:30.000            241.892               31.253305                 0.0000
29 Aug 2023 18:51:35.000            241.892               31.253303                 0.0000
29 Aug 2023 18:51:40.000            241.892               31.253301                 0.0000
29 Aug 2023 18:51:45.000            241.892               31.253298                 0.0000
29 Aug 2023 18:51:50.000            241.892               31.253296                 0.0000
29 Aug 2023 18:51:55.000            241.892               31.253294                 0.0000
29 Aug 2023 18:52:00.000            241.892               31.253292                 0.0000
29 Aug 2023 18:52:05.000            241.892               31.253290                 0.0000
29 Aug 2023 18:52:10.000            241.892               31.253288                 0.0000
29 Aug 2023 18:52:15.000            241.892               31.253286                 0.0000
29 Aug 2023 18:52:20.000            241.892               31.253283                 0.0000
29 Aug 2023 18:52:25.000            241.892               31.253281                 0.0000
29 Aug 2023 18:52:30.000            241.892               31.253279                 0.0000
29 Aug 2023 18:52:35.000            241.892               31.253277                 0.0000
29 Aug 2023 18:52:40.000            241.892               31.253275                 0.0000
29 Aug 2023 18:52:45.000            241.892               31.253273                 0.0000
29 Aug 2023 18:52:50.000            241.892               31.253271                 0.0000
29 Aug 2023 18:52:55.000            241.892               31.253269                 0.0000
29 Aug 2023 18:53:00.000            241.892               31.253267                 0.0000
29 Aug 2023 18:53:05.000            241.892               31.253264                 0.0000
29 Aug 2023 18:53:10.000            241.892               31.253262                 0.0000
29 Aug 2023 18:53:15.000            241.892               31.253260                 0.0000
29 Aug 2023 18:53:20.000            241.892               31.253258                 0.0000
29 Aug 2023 18:53:25.000            241.892               31.253256                 0.0000
29 Aug 2023 18:53:30.000            241.892               31.253254                 0.0000
29 Aug 2023 18:53:35.000            241.892               31.253252                 0.0000
29 Aug 2023 18:53:40.000            241.892               31.253250                 0.0000
29 Aug 2023 18:53:45.000            241.892               31.253248                 0.0000
29 Aug 2023 18:53:50.000            241.892               31.253246                 0.0000
29 Aug 2023 18:53:55.000            241.892               31.253244                 0.0000
29 Aug 2023 18:54:00.000            241.892               31.253242                 0.0000
29 Aug 2023 18:54:05.000            241.892               31.253240                 0.0000
29 Aug 2023 18:54:10.000            241.892               31.253238                 0.0000
29 Aug 2023 18:54:15.000            241.892               31.253236                 0.0000
29 Aug 2023 18:54:20.000            241.892               31.253234                 0.0000
29 Aug 2023 18:54:25.000            241.892               31.253232                 0.0000
29 Aug 2023 18:54:30.000            241.892               31.253230                 0.0000
29 Aug 2023 18:54:35.000            241.891               31.253228                 0.0000
29 Aug 2023 18:54:40.000            241.891               31.253226                 0.0000
29 Aug 2023 18:54:45.000            241.891               31.253224                 0.0000
29 Aug 2023 18:54:50.000            241.891               31.253222                 0.0000
29 Aug 2023 18:54:55.000            241.891               31.253221                 0.0000
29 Aug 2023 18:55:00.000            241.891               31.253219                 0.0000
29 Aug 2023 18:55:05.000            241.891               31.253217                 0.0000
29 Aug 2023 18:55:10.000            241.891               31.253215                 0.0000
29 Aug 2023 18:55:15.000            241.891               31.253213                 0.0000
29 Aug 2023 18:55:20.000            241.891               31.253211                 0.0000
29 Aug 2023 18:55:25.000            241.891               31.253209                 0.0000
29 Aug 2023 18:55:30.000            241.891               31.253207                 0.0000
29 Aug 2023 18:55:35.000            241.891               31.253205                 0.0000
29 Aug 2023 18:55:40.000            241.891               31.253204                 0.0000
29 Aug 2023 18:55:45.000            241.891               31.253202                 0.0000
29 Aug 2023 18:55:50.000            241.891               31.253200                 0.0000
29 Aug 2023 18:55:55.000            241.891               31.253198                 0.0000
29 Aug 2023 18:56:00.000            241.891               31.253196                 0.0000
29 Aug 2023 18:56:05.000            241.891               31.253195                 0.0000
29 Aug 2023 18:56:10.000            241.891               31.253193                 0.0000
29 Aug 2023 18:56:15.000            241.891               31.253191                 0.0000
29 Aug 2023 18:56:20.000            241.891               31.253189                 0.0000
29 Aug 2023 18:56:25.000            241.891               31.253187                 0.0000
29 Aug 2023 18:56:30.000            241.891               31.253186                 0.0000
29 Aug 2023 18:56:35.000            241.891               31.253184                 0.0000
29 Aug 2023 18:56:40.000            241.891               31.253182                 0.0000
